Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,total_sqft
617,20,RL,128.0,12160,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,9,9,CBlock,9,9,1,16,1024.0,1,0.0,481.0,1505.0,GasA,25,1,16,1505,0,0,1.0,0.0,1,0,2,1,9,49,1,9,Attchd,1953.0,4,505.0,9,9,Y,0,0,0,162,0,0,0,0,No Feature,0,2,2009,WD ,149500,3010.0
2209,30,RL,50.0,6305,Pave,No Alley,9,Bnk,1,Inside,4,Crawfor,Norm,Norm,1Fam,1Story,5,7,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,16,PConc,4,4,1,1,0.0,1,0.0,920.0,920.0,GasA,25,1,16,954,0,0,0.0,0.0,1,0,2,1,4,49,1,16,Basment,1938.0,1,240.0,4,9,Y,0,0,0,0,0,0,0,9,No Feature,0,6,2007,WD ,119750,1874.0
2814,60,RL,68.0,8846,Pave,No Alley,9,Lvl,1,Inside,4,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,9,9,PConc,16,9,1,1,0.0,1,0.0,750.0,750.0,GasA,25,1,16,750,750,0,0.0,0.0,2,1,3,1,16,49,0,0,Attchd,2005.0,4,564.0,9,9,Y,0,35,0,0,0,0,0,0,No Feature,0,8,2006,New,173900,2250.0
2542,20,RL,0.0,10659,Pave,No Alley,4,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,CBlock,9,9,1,9,915.0,1,0.0,135.0,1050.0,GasA,9,1,16,1050,0,0,1.0,0.0,1,0,3,1,9,49,0,0,Attchd,1961.0,1,368.0,9,9,Y,0,319,0,0,0,0,0,0,No Feature,0,1,2006,COD,136500,2100.0
2323,160,RL,68.0,13108,Pave,No Alley,4,Lvl,1,Inside,4,StoneBr,Norm,Norm,1Fam,2Story,8,5,1994,1994,Gable,CompShg,CemntBd,CmentBd,None,0.0,16,9,PConc,16,9,1,1,0.0,1,0.0,2062.0,2062.0,GasA,25,1,16,2079,608,0,0.0,0.0,2,1,4,1,16,49,0,0,Attchd,1994.0,9,618.0,9,9,Y,168,12,0,0,0,0,0,0,No Feature,0,12,2006,WD ,270000,4749.0
1393,20,RL,0.0,13500,Pave,No Alley,9,Lvl,1,Inside,4,ClearCr,Norm,Norm,1Fam,1Story,6,7,1960,1975,Flat,CompShg,BrkFace,Plywood,None,0.0,9,9,CBlock,16,9,16,16,429.0,25,1080.0,93.0,1602.0,GasA,16,1,16,1252,0,0,1.0,0.0,1,0,1,1,9,49,1,16,Attchd,1960.0,4,564.0,9,9,Y,409,0,0,0,0,0,0,0,No Feature,0,3,2008,WD ,235000,2854.0
490,80,RL,62.0,7750,Pave,No Alley,9,Lvl,1,Inside,4,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,9,9,PConc,16,9,1,1,0.0,1,0.0,384.0,384.0,GasA,25,1,16,774,656,0,0.0,0.0,2,1,3,1,9,49,1,9,BuiltIn,1999.0,4,400.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,3,2009,WD ,156000,1814.0
542,20,RL,60.0,12450,Pave,No Alley,9,Lvl,1,Inside,4,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,9,9,PConc,16,9,1,36,836.0,1,0.0,278.0,1114.0,GasA,25,1,16,1114,0,0,1.0,0.0,2,0,3,1,16,49,0,0,Detchd,2004.0,1,576.0,9,9,Y,0,42,0,0,0,0,0,0,No Feature,0,6,2009,WD ,153000,2228.0
973,120,RM,0.0,4500,Pave,No Alley,9,Lvl,1,FR2,4,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,9,9,PConc,25,9,1,36,883.0,1,0.0,341.0,1224.0,GasA,25,1,16,1224,0,0,1.0,0.0,2,0,2,1,9,49,0,0,Attchd,1999.0,9,402.0,9,9,Y,0,304,0,0,0,0,0,0,No Feature,0,6,2009,WD ,165000,2448.0
1012,60,RL,77.0,11198,Pave,No Alley,4,Lvl,1,Inside,4,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,16,9,PConc,16,16,1,1,0.0,1,0.0,1122.0,1122.0,GasA,25,1,16,1134,1370,0,0.0,0.0,2,1,4,1,25,49,1,16,BuiltIn,2005.0,9,656.0,9,9,Y,144,39,0,0,0,0,0,0,No Feature,0,6,2008,WD ,325000,3626.0
2218,190,RL,79.0,6221,Pave,No Alley,4,Lvl,1,Inside,4,Crawfor,Norm,Norm,2fmCon,1.5Fin,5,5,1941,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,9,9,CBlock,9,4,1,4,533.0,1,0.0,195.0,728.0,GasA,25,1,16,760,595,0,0.0,0.0,2,0,3,1,9,49,0,0,Detchd,1966.0,1,528.0,9,9,Y,0,0,0,0,144,0,0,9,No Feature,0,10,2007,WD ,140000,2083.0
2033,80,RM,120.0,13200,Pave,No Alley,9,Lvl,1,Corner,4,IDOTRR,Norm,Norm,1Fam,SLvl,6,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,234.0,9,9,CBlock,9,9,1,16,375.0,1,0.0,366.0,741.0,GasA,4,1,16,1497,797,0,0.0,0.0,3,0,5,1,9,49,1,16,Attchd,1963.0,1,658.0,9,9,Y,0,110,0,0,0,0,0,0,No Feature,0,4,2007,WD ,202500,3035.0
1071,120,RL,65.0,8769,Pave,No Alley,9,Lvl,1,Corner,4,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,766.0,25,9,PConc,25,9,1,36,1540.0,1,0.0,162.0,1702.0,GasA,25,1,16,1702,0,0,1.0,0.0,1,1,1,1,25,49,1,16,Attchd,2008.0,9,1052.0,9,9,Y,0,72,0,0,224,0,0,0,No Feature,0,10,2008,New,367294,3404.0
1583,80,RL,85.0,10200,Pave,No Alley,9,Lvl,1,Inside,4,Timber,Norm,Norm,1Fam,SLvl,6,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,219.0,16,9,CBlock,16,9,9,36,783.0,1,0.0,678.0,1461.0,GasA,25,1,16,1509,0,0,1.0,0.0,2,0,3,1,16,49,1,4,Attchd,1988.0,4,600.0,9,9,Y,224,0,0,0,0,0,0,0,No Feature,0,8,2008,WD ,175000,2970.0
2858,70,RL,60.0,9550,Pave,No Alley,4,Lvl,1,Corner,4,Crawfor,Norm,Norm,1Fam,2Story,7,5,1915,1970,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,9,9,BrkTil,9,16,1,25,216.0,1,0.0,540.0,756.0,GasA,16,1,16,961,756,0,1.0,0.0,1,0,3,1,16,49,1,16,Detchd,1998.0,1,642.0,9,9,Y,0,35,272,0,0,0,0,0,No Feature,0,2,2006,WD ,140000,2473.0
2265,20,RL,42.0,10331,Pave,No Alley,9,Lvl,1,CulDSac,4,Timber,Norm,Norm,1Fam,1Story,7,7,1985,1985,Gable,CompShg,Plywood,Plywood,None,0.0,9,9,CBlock,16,9,1,25,215.0,16,80.0,970.0,1265.0,GasA,16,1,16,1240,0,0,0.0,1.0,2,0,3,1,16,49,0,0,Attchd,1985.0,1,528.0,9,9,Y,232,0,0,0,0,0,0,0,No Feature,0,7,2007,WD ,174000,2505.0
1088,80,RL,59.0,9587,Pave,No Alley,4,Lvl,1,Inside,4,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,16,9,PConc,16,9,16,36,655.0,1,0.0,201.0,856.0,GasA,25,1,16,1166,0,0,1.0,0.0,2,0,2,1,16,49,0,0,Attchd,2005.0,9,400.0,9,9,Y,212,0,0,0,0,0,0,0,No Feature,0,7,2008,WD ,190000,2022.0
698,70,RM,90.0,9900,Pave,No Alley,9,Lvl,1,Corner,4,OldTown,Norm,Norm,1Fam,2Story,5,8,1910,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,CBlock,9,9,1,1,0.0,1,0.0,504.0,504.0,GasA,25,1,16,764,700,0,0.0,0.0,2,0,3,1,9,49,0,0,No Garage,0.0,0,0.0,0,0,N,0,0,176,0,0,0,0,0,No Feature,0,3,2009,WD ,129000,1968.0
1896,20,RL,0.0,22002,Pave,No Alley,9,Lvl,1,Corner,4,NAmes,Norm,Norm,1Fam,1Story,6,7,1959,1991,Gable,CompShg,MetalSd,MetalSd,BrkFace,136.0,9,16,CBlock,9,9,4,25,1386.0,1,0.0,206.0,1592.0,GasA,16,1,16,1652,0,0,1.0,0.0,1,1,3,1,16,49,1,16,Attchd,1959.0,4,510.0,9,9,Y,0,0,0,0,201,0,0,0,No Feature,0,7,2007,WD ,200000,3244.0
628,60,RL,100.0,13000,Pave,No Alley,9,Lvl,1,Corner,4,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,9,16,CBlock,16,9,1,9,448.0,1,0.0,448.0,896.0,GasA,9,1,16,1182,960,0,0.0,0.0,2,1,4,1,16,49,1,16,Attchd,1968.0,9,509.0,9,9,Y,0,72,0,0,252,0,0,0,No Feature,0,6,2009,WD ,193500,3038.0
1212,20,RL,75.0,8250,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,6,7,1964,1964,Hip,CompShg,HdBoard,HdBoard,Stone,260.0,9,9,CBlock,16,9,1,9,787.0,1,0.0,305.0,1092.0,GasA,25,1,16,1092,0,0,1.0,0.0,1,0,3,1,9,49,0,0,Attchd,1964.0,4,504.0,9,16,Y,0,0,0,0,0,0,0,9,No Feature,0,7,2008,WD ,145000,2184.0
2864,50,RL,81.0,8170,Pave,No Alley,4,Lvl,1,Inside,4,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1929,1950,Gable,CompShg,Stucco,Wd Sdng,BrkFace,270.0,16,16,BrkTil,9,9,1,25,526.0,1,0.0,496.0,1022.0,GasA,25,1,9,1122,549,0,0.0,0.0,2,0,4,1,9,49,1,16,Detchd,1963.0,1,451.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,2,2006,WD ,218000,2693.0
2740,20,RL,80.0,12048,Pave,No Alley,9,Lvl,1,Inside,4,Edwards,Norm,Norm,1Fam,1Story,5,6,1952,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,232.0,9,9,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,16,1,16,1488,0,0,0.0,0.0,1,0,3,1,9,49,1,25,Attchd,2002.0,4,569.0,9,9,Y,0,189,36,0,348,0,0,0,No Feature,0,4,2006,WD ,135000,1488.0
2560,20,RL,89.0,10858,Pave,No Alley,9,Lvl,1,Corner,4,NAmes,Feedr,Norm,1Fam,1Story,5,6,1952,1952,Gable,CompShg,Wd Sdng,Plywood,Stone,150.0,9,16,CBlock,9,9,4,4,40.0,1,0.0,1404.0,1444.0,GasA,25,1,16,1624,0,0,1.0,0.0,1,0,2,1,9,36,1,16,Attchd,1952.0,4,240.0,9,9,Y,0,40,324,0,0,0,0,9,No Feature,0,7,2006,WD ,146500,3068.0
1716,120,RL,61.0,7577,Pave,No Alley,4,Lvl,1,Corner,4,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,16,9,PConc,16,9,9,25,20.0,1,0.0,1342.0,1362.0,GasA,25,1,16,1362,0,0,0.0,0.0,2,0,2,1,16,49,1,16,Attchd,2005.0,4,460.0,9,9,Y,192,28,0,0,0,0,0,0,No Feature,0,6,2007,WD ,194700,2724.0
1130,20,FV,62.0,7500,Pave,Pave,9,Lvl,1,Inside,4,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,16,9,PConc,16,9,1,36,902.0,1,0.0,316.0,1218.0,GasA,25,1,16,1218,0,0,1.0,0.0,2,0,2,1,16,49,0,0,Attchd,2008.0,9,462.0,9,9,Y,168,168,0,0,0,0,0,0,No Feature,0,4,2008,New,230348,2436.0
201,30,RM,51.0,6120,Pave,No Alley,9,Lvl,1,Inside,4,OldTown,Artery,Norm,1Fam,1Story,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,BrkTil,4,4,1,25,960.0,1,0.0,164.0,1124.0,GasA,9,1,16,1068,0,0,1.0,0.0,1,0,2,1,9,49,1,16,Detchd,1923.0,1,288.0,9,9,Y,0,0,128,0,0,0,0,0,No Feature,0,3,2010,WD ,109500,2192.0
2886,20,RL,69.0,23580,Pave,No Alley,4,Lvl,1,Inside,1,Mitchel,Norm,Norm,1Fam,1Story,6,6,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,9,9,CBlock,16,9,16,36,776.0,1,0.0,849.0,1625.0,GasA,9,1,16,1625,0,0,0.0,1.0,2,0,3,1,4,49,1,9,Attchd,1979.0,9,576.0,9,9,Y,136,28,0,0,0,0,0,0,No Feature,0,9,2006,WD ,242500,3250.0
2328,160,RL,44.0,5306,Pave,No Alley,4,Lvl,1,Inside,4,StoneBr,Norm,Norm,TwnhsE,2Story,7,7,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,16,16,PConc,16,16,1,36,495.0,9,215.0,354.0,1064.0,GasA,16,1,16,1064,703,0,1.0,0.0,2,0,2,1,16,49,1,9,Attchd,1987.0,4,504.0,16,9,Y,441,35,0,0,0,0,0,0,No Feature,0,6,2006,WD ,239000,2831.0
2583,20,RL,70.0,8092,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,6,8,1954,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,9,16,CBlock,9,9,1,25,824.0,1,0.0,226.0,1050.0,GasA,25,1,16,1050,0,0,1.0,0.0,1,0,3,1,16,49,0,0,Attchd,1954.0,4,286.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,6,2006,WD ,156000,2100.0
1206,20,RL,77.0,8593,Pave,No Alley,4,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,9,9,CBlock,9,9,1,9,288.0,1,0.0,619.0,907.0,GasA,25,1,16,907,0,0,0.0,0.0,1,0,3,1,9,49,0,0,Detchd,1964.0,1,352.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,7,2008,WD ,109008,1814.0
2242,50,RM,64.0,11067,Pave,No Alley,9,Lvl,1,Corner,4,IDOTRR,Norm,Norm,1Fam,1.5Fin,2,4,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,9,BrkTil,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,25,1,16,640,0,205,0.0,0.0,1,0,1,1,9,4,0,0,Detchd,1950.0,1,256.0,9,4,N,48,0,0,0,0,0,0,0,No Feature,0,3,2007,WD ,68104,640.0
1105,60,RL,0.0,11929,Pave,No Alley,4,Lvl,1,CulDSac,4,NoRidge,Norm,Norm,1Fam,2Story,8,7,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,466.0,16,9,PConc,16,9,9,1,0.0,1,0.0,1242.0,1242.0,GasA,25,1,16,1251,1250,0,0.0,0.0,2,1,4,1,16,49,1,9,Attchd,1995.0,4,751.0,9,9,Y,192,87,0,0,0,0,0,0,No Feature,0,6,2008,WD ,290000,3743.0
121,20,RL,90.0,9900,Pave,No Alley,9,Lvl,1,Corner,4,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,9,9,PConc,16,9,1,16,1059.0,1,0.0,150.0,1209.0,GasA,16,1,16,1209,0,0,1.0,0.0,1,0,3,1,9,49,0,0,Attchd,1966.0,4,504.0,9,9,Y,0,0,120,0,0,0,0,0,No Feature,0,4,2010,ConLD,159000,2418.0
1223,70,RL,50.0,4882,Pave,No Alley,4,Bnk,1,Inside,1,BrkSide,RRAn,Feedr,1Fam,2Story,4,7,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,9,PConc,9,9,1,9,120.0,1,0.0,228.0,348.0,GasA,9,1,16,453,453,0,0.0,0.0,1,0,2,1,9,49,0,0,Basment,1937.0,1,231.0,4,9,Y,0,0,0,0,0,0,0,0,No Feature,0,9,2008,WD ,87000,1254.0
265,20,RL,0.0,11423,Pave,No Alley,9,Lvl,1,Inside,4,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,479.0,16,9,PConc,16,9,9,36,1358.0,1,0.0,223.0,1581.0,GasA,25,1,16,1601,0,0,1.0,0.0,2,0,3,1,16,49,1,9,Attchd,2001.0,4,670.0,9,9,Y,180,0,0,0,0,0,0,9,Shed,2000,5,2010,WD ,272000,3182.0
2813,20,RL,65.0,8772,Pave,No Alley,9,Lvl,1,FR2,4,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,4,36,996.0,1,0.0,340.0,1336.0,GasA,25,1,16,1336,0,0,1.0,0.0,2,0,3,1,16,49,0,0,Attchd,2005.0,1,502.0,9,9,Y,136,43,0,0,0,0,0,0,No Feature,0,9,2006,New,198000,2672.0
1294,50,RM,63.0,7628,Pave,No Alley,9,Lvl,1,Inside,4,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1940,1985,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,16,BrkTil,9,9,1,1,0.0,1,0.0,801.0,801.0,GasA,16,1,9,1095,561,0,0.0,0.0,2,0,2,1,9,16,0,0,Detchd,1958.0,1,440.0,9,9,Y,187,0,0,0,0,0,0,0,No Feature,0,5,2008,WD ,119164,2457.0
2745,20,RL,77.0,8335,Pave,No Alley,9,Lvl,1,Corner,4,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,16,1,16,1124,0,0,0.0,0.0,1,0,3,1,9,25,1,16,No Garage,0.0,0,0.0,0,0,N,0,36,190,0,0,0,0,0,No Feature,0,4,2006,WD ,93000,1124.0
1094,60,RL,71.0,8220,Pave,No Alley,4,Lvl,1,Inside,4,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,647.0,16,9,PConc,16,9,9,36,544.0,1,0.0,438.0,982.0,GasA,25,1,16,1008,884,0,0.0,0.0,2,1,3,1,9,49,1,9,Attchd,2000.0,4,431.0,9,9,Y,108,0,0,0,0,0,0,0,No Feature,0,7,2008,WD ,226750,2874.0
651,190,RL,107.0,10615,Pave,No Alley,4,Bnk,1,Corner,1,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,9,9,CBlock,4,9,4,16,440.0,1,0.0,538.0,978.0,GasA,9,1,16,1014,685,0,1.0,0.0,2,0,3,2,9,49,0,0,CarPort,1920.0,1,420.0,4,4,Y,0,74,0,0,0,0,0,0,No Feature,0,8,2009,WD ,95000,2677.0
198,50,RM,50.0,6000,Pave,No Alley,9,Lvl,1,Inside,4,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,CBlock,9,9,1,9,300.0,1,0.0,480.0,780.0,GasA,9,1,16,780,636,0,0.0,0.0,1,1,3,1,9,49,0,0,Detchd,1948.0,1,312.0,9,9,P,221,0,48,0,0,0,0,0,No Feature,0,3,2010,WD ,139900,2196.0
131,30,RL,55.0,5350,Pave,No Alley,4,Lvl,1,Inside,4,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,9,1,CBlock,9,9,1,1,0.0,1,0.0,728.0,728.0,GasA,25,1,16,1306,0,0,0.0,0.0,1,0,3,1,4,16,0,0,No Garage,0.0,0,0.0,0,0,Y,263,0,0,0,0,0,0,4,Shed,450,5,2010,WD ,76500,2034.0
1258,30,RL,60.0,5400,Pave,No Alley,9,Lvl,1,Corner,4,OldTown,Norm,Norm,1Fam,1Story,4,7,1940,2005,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,9,9,1,1,0.0,1,0.0,672.0,672.0,GasA,16,1,16,672,0,0,0.0,0.0,1,0,2,1,9,49,0,0,Detchd,1997.0,1,308.0,9,9,N,88,108,0,0,0,0,0,0,No Feature,0,7,2008,WD ,86900,1344.0
1599,20,RL,0.0,17979,Pave,No Alley,4,Lvl,1,Corner,4,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,9,16,CBlock,9,9,1,25,785.0,1,0.0,328.0,1113.0,GasA,25,1,16,1160,0,0,1.0,0.0,1,0,3,1,16,49,0,0,Attchd,1968.0,1,257.0,9,9,Y,81,0,0,0,0,0,0,4,Shed,500,2,2008,WD ,152500,2273.0
1508,20,RL,68.0,9520,Pave,No Alley,9,Bnk,1,Inside,1,Edwards,Norm,Norm,1Fam,1Story,4,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,Stone,115.0,9,9,CBlock,16,9,1,9,767.0,1,0.0,144.0,911.0,GasA,9,1,16,930,0,0,0.0,0.0,1,0,2,1,9,49,0,0,Attchd,1953.0,4,286.0,9,9,Y,134,0,0,0,0,0,0,9,Gar2,3000,5,2008,WD ,99000,1841.0
615,30,RL,50.0,5330,Pave,No Alley,9,HLS,1,Inside,4,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,9,CBlock,9,9,1,4,280.0,1,0.0,140.0,420.0,GasA,16,1,16,708,0,0,0.0,0.0,1,0,2,1,4,49,0,0,No Garage,0.0,0,0.0,0,0,Y,164,0,0,0,0,0,0,0,No Feature,0,12,2009,WD ,82500,1128.0
1815,120,RL,50.0,8012,Pave,No Alley,9,Lvl,1,Inside,4,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,None,0.0,16,9,PConc,16,9,1,36,430.0,1,0.0,1145.0,1575.0,GasA,16,1,16,1575,0,0,1.0,0.0,2,0,2,1,16,49,0,0,Attchd,1992.0,4,529.0,9,9,Y,0,0,52,0,0,0,0,0,No Feature,0,7,2007,WD ,179200,3150.0
2712,20,RL,75.0,9000,Pave,No Alley,9,Lvl,1,Corner,4,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,None,0.0,9,9,CBlock,9,9,1,25,773.0,1,0.0,286.0,1059.0,GasA,16,1,16,1059,0,0,1.0,0.0,1,0,3,1,9,49,0,0,Attchd,1966.0,9,286.0,9,9,Y,0,88,0,0,0,0,0,4,No Feature,0,6,2006,WD ,142500,2118.0
2051,20,RL,62.0,14299,Pave,No Alley,9,Lvl,1,Inside,4,Sawyer,Feedr,Norm,1Fam,1Story,4,3,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,9,9,CBlock,9,9,1,9,513.0,4,144.0,348.0,1005.0,GasA,9,1,16,1005,0,0,1.0,0.0,1,0,3,1,9,49,0,0,Detchd,1964.0,1,440.0,9,9,N,0,0,0,0,0,0,0,9,No Feature,0,7,2007,WD ,115400,2010.0
1863,60,FV,0.0,7050,Pave,No Alley,9,Lvl,1,Inside,4,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,36,738.0,1,0.0,319.0,1057.0,GasA,25,1,16,1057,872,0,1.0,0.0,2,1,3,1,16,49,1,9,Attchd,2001.0,9,650.0,9,9,Y,0,235,0,0,0,0,0,0,No Feature,0,5,2007,WD ,226000,2986.0
2510,160,FV,30.0,3180,Pave,Pave,9,Lvl,1,Inside,4,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,16,9,PConc,16,9,1,1,0.0,1,0.0,600.0,600.0,GasA,25,1,16,520,600,80,0.0,0.0,2,1,2,1,16,49,0,0,Detchd,2005.0,4,480.0,9,9,Y,0,166,0,0,0,0,0,0,No Feature,0,4,2006,WD ,144152,1720.0
1069,60,RL,112.0,16451,Pave,No Alley,4,Lvl,1,Corner,4,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,221.0,16,9,PConc,25,9,16,1,0.0,1,0.0,1765.0,1765.0,GasA,25,1,16,1804,886,0,0.0,0.0,2,1,4,1,16,49,1,16,BuiltIn,2003.0,9,795.0,9,9,Y,268,58,0,0,0,0,0,0,No Feature,0,7,2008,WD ,370000,4455.0
336,20,RL,76.0,12887,Pave,No Alley,9,Lvl,1,Inside,4,Mitchel,Norm,Norm,1Fam,1Story,5,7,1984,1984,Gable,CompShg,VinylSd,VinylSd,None,0.0,9,9,CBlock,16,9,4,9,207.0,36,590.0,36.0,833.0,GasA,9,1,16,833,0,0,1.0,0.0,1,0,2,1,16,49,0,0,Attchd,1984.0,1,495.0,9,9,Y,431,0,0,0,0,0,0,9,No Feature,0,4,2010,WD ,149900,1666.0
2417,60,RL,105.0,15578,Pave,No Alley,4,Lvl,1,Corner,4,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,1,0.0,1,0.0,728.0,728.0,GasA,16,1,16,728,728,0,0.0,0.0,2,1,3,1,9,49,0,0,Attchd,2006.0,4,429.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,5,2006,New,172785,2184.0
1962,20,RL,60.0,7200,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,9,9,CBlock,9,9,1,25,398.0,16,149.0,317.0,864.0,GasA,16,1,16,864,0,0,1.0,0.0,1,0,3,1,16,49,0,0,Detchd,1980.0,4,720.0,9,9,Y,194,0,0,0,0,0,0,0,No Feature,0,7,2007,WD ,129000,1728.0
