comp_shingle_roof,masonry_area,bsmt_cond,forced_air_or_other,heating_qual,has_central_air,electrical_qual,functionality,num_fireplaces,fireplace_qual,kitchen_qual,driveway_paved,has_wood_deck,has_open_porch,has_encl_porch,has_3ssn_porch,has_screen_porch,Fence,sqft_per_room,tot_fin_sqft,SalePrice,bsmt_fin_int,garage_qc,pool_qual_int,exterior_qc,overall_qc,siding_type_MetalSd,siding_type_Other,siding_type_Plywood,siding_type_VinylSd,siding_type_Wd Sdng,masonry_type_BrkFace,masonry_type_None,masonry_type_Stone
1,0.0,16,1,16,1,16,64,0,0,25,1,0,1,0,0,0,0,250.875,2007.0,160000,2,81,0,81,42,0,1,0,0,0,0,1,0
1,44.0,9,1,9,1,25,64,0,0,9,1,1,1,0,0,0,0,207.4,1824.0,129000,26,81,0,81,25,0,0,1,0,0,1,0,0
1,0.0,9,1,16,1,25,64,1,9,9,1,1,1,0,0,0,0,231.5,2583.0,170000,29,81,0,81,25,0,0,0,0,0,0,1,0
1,0.0,9,1,9,0,25,64,1,16,16,0,0,0,1,0,0,9,173.5,1059.0,90350,5,144,0,81,30,0,1,0,0,0,0,1,0
1,0.0,9,0,4,0,9,64,0,0,9,0,0,1,1,0,0,0,219.2,1096.0,79000,2,0,0,81,30,0,0,0,0,1,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,1,1,0,0,0,0,4,178.8,1788.0,149900,26,81,0,81,35,0,0,0,1,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,1,0,0,0,0,0,0,172.8,1596.0,123000,34,81,0,81,25,1,0,0,0,0,0,1,0
1,0.0,4,0,4,0,25,36,0,0,9,0,0,0,1,0,0,0,221.75,1774.0,87000,2,16,0,81,8,0,1,0,0,0,0,1,0
1,0.0,9,1,9,1,25,64,1,1,9,1,1,0,0,0,0,16,186.33333333333334,1640.0,171000,26,81,9216,81,36,0,0,1,0,0,0,1,0
1,0.0,9,1,9,1,16,64,0,0,9,1,0,0,1,0,0,0,208.66666666666666,1532.0,119000,17,81,0,81,30,0,0,0,1,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,1,0,0,0,0,0,16,191.33333333333334,2296.0,132500,17,81,0,81,25,0,1,0,0,0,0,1,0
1,0.0,9,1,4,1,25,64,1,16,16,1,1,1,0,0,0,9,238.0,1666.0,161000,2,81,0,144,56,0,1,0,0,0,0,1,0
1,134.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,0,0,278.14285714285717,3141.0,274000,37,81,0,144,45,0,0,0,1,0,1,0,0
1,0.0,9,1,9,1,25,64,1,4,9,1,0,0,0,0,0,9,182.4,1754.0,125000,26,81,0,81,25,0,0,0,0,0,0,1,0
1,0.0,9,1,9,0,25,64,0,0,9,0,1,0,0,0,0,4,149.375,1195.0,98500,2,0,0,81,30,0,0,1,0,0,0,1,0
1,0.0,9,1,25,1,25,64,1,4,16,1,0,1,1,0,0,16,324.8,3080.0,262000,37,81,0,144,40,0,1,0,0,0,0,1,0
1,40.0,9,1,9,1,25,64,0,0,9,1,0,0,0,0,0,0,182.8,1696.0,134900,41,81,0,81,35,0,0,0,0,0,1,0,0
1,0.0,9,1,16,1,25,64,1,16,9,0,0,1,0,0,0,0,265.6,2295.0,170000,17,81,0,144,30,0,0,0,1,0,0,1,0
1,0.0,9,1,9,1,25,64,1,16,9,0,0,0,1,0,0,9,243.5,1461.0,135000,2,81,0,81,48,0,0,0,0,1,0,1,0
1,304.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,1,0,298.1111111111111,3387.0,290000,26,81,0,144,30,0,0,0,0,0,1,0,0
1,0.0,9,1,25,1,25,64,0,0,16,1,0,0,0,0,0,0,209.66666666666666,1258.0,173500,2,81,0,144,42,0,0,0,1,0,1,0,0
1,0.0,16,1,25,1,25,64,0,0,25,1,1,0,0,0,0,0,251.0,2611.0,225000,37,81,0,144,40,1,0,0,0,0,0,1,0
1,0.0,9,1,9,1,25,64,1,9,9,1,1,0,0,0,0,0,197.83333333333334,1665.0,140500,29,81,0,81,25,0,0,0,0,1,0,1,0
1,0.0,9,1,16,1,25,64,0,0,9,1,0,1,0,0,0,0,198.0,1485.0,126000,37,81,0,81,25,0,0,0,1,0,0,1,0
1,466.0,9,1,25,1,25,64,0,0,16,1,1,0,0,0,0,0,226.57142857142858,2198.0,170000,37,81,0,144,40,1,0,0,0,0,1,0,0
1,0.0,9,1,25,1,25,64,0,0,9,1,1,0,0,0,0,0,198.0,1706.0,156000,26,81,0,81,25,0,0,0,1,0,0,1,0
1,0.0,9,1,9,1,25,64,1,16,9,1,1,1,0,0,0,0,266.6666666666667,2877.0,207500,17,81,0,81,30,1,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,224.0,2142.0,255000,37,81,0,144,40,0,0,0,1,0,0,1,0
1,0.0,9,1,9,1,25,64,1,1,9,1,0,1,0,1,0,4,247.0,1425.0,94900,37,81,0,81,24,0,1,0,0,0,0,1,0
1,0.0,9,1,9,1,25,64,1,9,9,1,0,0,0,0,1,0,195.0,1795.0,140000,10,81,0,81,30,0,1,0,0,0,0,1,0
1,0.0,4,1,16,1,16,64,0,0,9,0,0,0,1,0,1,0,196.57142857142858,1376.0,96900,2,81,0,81,15,1,0,0,0,0,0,1,0
1,200.0,9,1,25,1,25,64,1,1,9,1,0,1,0,0,0,9,192.33333333333334,2124.0,154000,25,81,0,81,30,0,0,1,0,0,1,0,0
1,0.0,9,1,25,0,25,64,0,0,16,1,0,0,0,0,0,9,253.14285714285714,1772.0,184900,2,81,0,256,72,0,0,0,1,0,0,1,0
1,816.0,9,1,25,1,25,64,1,16,25,1,1,1,0,0,0,0,297.7142857142857,3720.0,385000,37,81,0,225,50,0,1,0,0,0,1,0,0
1,0.0,9,1,25,0,25,64,0,0,9,1,0,1,0,0,0,0,158.5,1236.0,106500,26,81,0,81,24,0,0,0,0,1,0,1,0
1,150.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,0,0,268.7,3860.0,327000,37,81,0,144,40,0,0,0,1,0,1,0,0
1,198.0,9,1,25,1,25,64,1,16,25,1,1,1,0,0,0,16,276.6666666666667,4648.0,468000,37,81,0,225,45,0,0,0,1,0,0,0,1
1,0.0,9,1,9,1,16,64,0,0,9,1,0,0,1,0,0,0,416.5,1666.0,135000,2,36,0,36,36,1,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,9,1,0,0,0,0,0,0,190.16666666666666,1141.0,142500,2,81,0,144,30,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,9,1,0,1,0,0,0,0,209.14285714285714,2196.0,141000,5,81,0,81,30,1,0,0,0,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,0,1,0,1,0,0,0,269.4,2316.0,107500,37,0,0,81,35,1,0,0,0,0,0,1,0
1,0.0,9,1,9,0,25,64,0,0,9,1,0,1,0,0,0,9,320.5,1767.0,108500,26,81,0,81,30,0,0,1,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,220.0,1594.0,150000,26,81,0,81,30,0,0,0,1,0,0,1,0
1,0.0,4,1,4,0,25,64,0,0,9,0,0,0,0,0,0,0,156.0,936.0,78000,2,0,0,81,15,1,0,0,0,0,0,1,0
1,186.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,225.71428571428572,1580.0,235128,2,81,0,144,40,0,0,0,1,0,0,0,1
1,351.0,9,1,9,1,25,64,1,9,16,1,1,1,0,0,0,0,364.8,3043.0,302000,37,81,0,81,35,0,0,1,0,0,0,0,1
1,0.0,9,1,9,1,25,36,0,0,9,1,1,0,1,0,1,0,311.6,2242.0,163000,34,81,0,81,30,0,0,1,0,0,0,1,0
1,0.0,0,1,9,0,25,49,0,0,9,0,0,0,0,0,0,0,128.0,640.0,84900,0,81,0,144,18,0,0,0,1,0,0,1,0
1,0.0,9,1,9,1,25,64,1,4,9,1,1,0,0,0,0,0,220.33333333333334,2074.0,147000,34,81,0,81,30,0,0,1,0,0,0,1,0
1,0.0,9,1,25,1,25,36,1,16,25,1,0,0,0,0,0,0,260.85714285714283,2125.0,155000,26,16,0,144,56,0,1,0,0,0,0,1,0
1,54.0,9,1,9,1,25,64,1,9,9,1,0,1,0,0,1,0,223.16666666666666,2392.0,180000,26,256,0,81,35,0,0,0,0,0,1,0,0
1,0.0,0,1,4,0,25,25,0,0,4,0,0,0,0,0,0,0,156.0,1092.0,55000,0,0,0,16,20,0,0,0,1,0,0,1,0
1,442.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,191.0,1932.0,187500,37,81,0,144,35,0,0,0,1,0,1,0,0
1,255.0,9,1,25,1,25,64,1,4,9,1,1,0,0,0,0,4,187.5,1756.0,125000,26,81,0,81,36,1,0,0,0,0,1,0,0
1,0.0,9,1,16,1,25,64,1,16,16,1,0,0,0,0,1,0,342.8333333333333,2280.0,250000,10,36,0,144,49,0,1,0,0,0,0,1,0
1,0.0,16,1,9,0,16,64,0,0,9,0,0,0,1,0,0,0,179.8,899.0,78000,2,36,0,81,30,1,0,0,0,0,0,1,0
1,0.0,9,1,16,1,16,64,0,0,9,0,0,1,1,0,0,0,177.11111111111111,1486.0,118000,2,0,0,81,24,0,0,0,0,1,0,1,0
1,254.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,242.0,1694.0,318000,2,81,0,225,40,0,0,0,1,0,1,0,0
1,125.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,0,0,238.875,2291.0,215000,37,81,0,144,40,0,0,0,1,0,1,0,0
1,0.0,9,1,9,0,16,49,0,0,9,0,0,0,1,0,0,4,168.0,672.0,72000,2,0,0,81,16,0,0,0,0,1,0,1,0
1,160.0,9,1,9,1,25,64,1,9,9,1,0,0,0,0,1,9,217.57142857142858,2167.0,180000,26,81,0,81,30,0,0,1,0,0,1,0,0
1,132.0,4,1,9,1,25,36,1,9,9,1,1,0,0,0,0,0,235.85714285714286,3257.0,184000,29,81,0,81,30,0,0,0,1,0,0,0,1
1,132.0,9,1,25,1,25,64,0,0,9,1,1,1,0,0,0,9,173.5,2032.0,124500,26,81,0,81,30,1,0,0,0,0,1,0,0
1,0.0,9,1,9,1,25,64,0,0,9,1,1,0,0,0,0,0,200.5,1604.0,135000,2,81,0,81,25,0,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,1,16,16,1,0,1,0,0,0,16,278.6666666666667,2193.0,164900,26,81,0,81,42,0,0,0,0,1,0,1,0
1,168.0,9,1,9,1,25,64,0,0,9,1,0,0,0,0,0,0,194.0,1164.0,140000,2,81,0,81,35,0,0,0,0,0,1,0,0
1,0.0,9,1,16,1,25,64,0,0,9,1,0,0,0,0,0,4,173.5,1041.0,128000,2,81,0,81,30,0,1,0,0,0,0,1,0
1,40.0,9,1,25,1,25,64,1,1,9,1,1,0,0,0,0,4,172.33333333333334,1484.0,153000,26,81,0,81,48,0,0,0,0,0,0,0,0
1,0.0,16,1,25,1,25,64,0,0,9,0,0,1,0,0,0,0,229.85714285714286,1609.0,127500,2,16,0,144,48,1,0,0,0,0,0,1,0
1,0.0,9,1,16,1,25,64,1,16,16,1,0,1,0,0,0,0,191.0,1677.0,141500,25,81,0,144,40,0,0,0,0,0,0,1,0
1,362.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,0,0,291.3333333333333,3654.0,325000,37,81,0,144,40,0,0,0,0,0,1,0,0
1,112.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,0,0,265.6666666666667,1594.0,188500,2,81,0,81,42,0,0,0,1,0,1,0,0
1,68.0,9,1,16,1,25,64,0,0,16,1,0,1,0,0,0,0,252.4,2167.0,185000,37,81,0,144,30,0,0,0,1,0,0,0,1
1,126.0,16,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,195.83333333333334,1255.0,146000,37,0,0,81,30,0,0,0,1,0,1,0,0
1,0.0,9,1,25,1,25,64,1,16,25,0,0,1,0,0,0,0,257.6,1288.0,119000,2,81,0,81,42,0,1,0,0,0,0,1,0
1,142.0,9,1,9,1,25,64,0,0,9,1,0,0,0,0,0,0,217.0,1302.0,112000,2,81,0,81,25,0,0,0,0,0,1,0,0
1,0.0,9,1,25,1,25,64,1,16,16,1,0,1,0,0,0,0,311.75,2286.0,197000,37,81,0,144,40,1,0,0,0,0,0,1,0
1,215.0,16,1,16,1,25,64,1,16,25,1,0,0,0,0,0,0,235.36363636363637,3958.0,412083,37,81,0,144,45,0,0,0,1,0,0,0,1
1,148.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,241.28571428571428,2907.0,271000,37,81,0,144,40,0,1,0,0,0,1,0,0
1,235.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,234.16666666666666,2405.0,200000,37,81,0,144,35,0,0,0,1,0,0,0,1
1,130.0,9,1,9,1,25,64,1,4,16,1,1,1,0,0,0,0,264.8,2552.0,174000,45,81,0,81,42,0,0,1,0,0,0,0,1
1,0.0,9,1,9,1,25,64,1,9,9,1,0,0,0,0,0,9,229.5,2629.0,156500,25,81,0,81,25,0,1,0,0,0,0,1,0
1,42.0,9,1,25,1,25,64,0,0,9,1,1,1,0,0,0,0,250.85714285714286,2498.0,204000,26,81,0,144,30,0,0,0,1,0,1,0,0
1,0.0,9,1,16,1,25,64,0,0,16,1,0,1,0,0,0,9,204.66666666666666,1228.0,149350,2,81,0,81,30,0,0,0,0,0,0,1,0
1,0.0,9,1,16,1,25,64,1,16,9,1,0,0,1,0,0,0,252.0,1494.0,137000,17,81,0,81,30,0,1,0,0,0,0,1,0
1,202.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,0,0,253.875,2283.0,222500,26,81,0,144,35,0,0,0,1,0,1,0,0
1,22.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,250.66666666666666,1504.0,166000,2,81,0,144,30,0,0,0,1,0,0,0,1
1,0.0,9,1,9,1,25,64,1,16,9,0,1,0,1,0,0,9,187.2,1515.0,109500,17,0,0,81,35,0,0,0,0,1,0,1,0
1,0.0,0,1,9,1,25,25,0,0,9,1,0,0,1,0,1,0,230.5,1383.0,122000,0,36,0,81,20,0,0,0,1,0,0,1,0
1,0.0,9,1,16,1,25,64,1,16,9,0,0,0,1,0,0,0,193.4,967.0,99900,2,36,0,81,30,1,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,236.57142857142858,1680.0,249700,37,81,0,144,40,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,25,64,1,16,16,1,0,1,0,0,0,16,192.0,1152.0,158500,2,81,0,144,48,0,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,228.4,1166.0,139500,37,0,0,81,30,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,280.6,2655.0,202000,52,81,0,144,30,0,0,0,1,0,0,1,0
1,122.0,9,1,25,1,25,64,0,0,9,1,1,1,0,0,0,0,214.0,2240.0,145000,5,81,0,81,25,1,0,0,0,0,1,0,0
1,0.0,9,1,9,1,25,64,0,0,9,1,1,0,0,0,0,0,209.66666666666666,2456.0,108959,37,36,0,81,16,0,0,1,0,0,0,1,0
1,0.0,9,1,9,1,25,49,1,9,9,0,0,0,1,0,0,0,241.0,2374.0,160000,25,81,0,81,25,0,0,0,0,1,0,1,0
1,260.0,9,1,9,1,25,64,0,0,9,1,0,0,0,0,0,0,195.0,1560.0,128600,2,81,0,81,25,0,0,0,0,1,0,0,1
1,233.0,9,1,9,1,25,64,1,9,9,1,0,1,1,0,0,0,276.42857142857144,1935.0,197900,2,81,0,81,49,0,0,1,0,0,1,0,0
1,252.0,9,1,9,1,25,64,1,4,9,1,1,0,1,0,0,0,216.6,2088.0,172000,37,81,0,144,35,0,0,0,1,0,0,0,1
1,0.0,9,1,9,1,25,64,0,0,9,1,0,0,0,0,0,9,181.4,1384.0,130000,25,81,0,81,20,0,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,279.1666666666667,2898.0,195000,37,81,0,144,30,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,16,64,0,0,9,0,0,0,0,0,0,0,247.0,988.0,113000,2,81,0,81,25,0,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,213.0,1491.0,209000,2,81,0,144,40,0,0,0,1,0,0,1,0
1,310.0,9,1,25,1,25,49,1,4,16,1,1,1,0,0,0,0,211.28571428571428,3007.0,213500,61,81,0,81,35,0,0,1,0,0,1,0,0
1,0.0,9,1,9,1,16,64,0,0,9,1,0,0,0,0,1,0,222.4,1420.0,126000,10,81,0,81,25,1,0,0,0,0,0,1,0
1,0.0,9,1,4,1,25,64,1,16,9,1,0,0,0,0,0,9,241.28571428571428,1689.0,127500,2,81,0,81,30,0,0,0,0,1,0,1,0
1,178.0,9,1,25,1,25,64,1,16,25,1,1,1,0,0,0,0,285.0,2744.0,334000,37,81,0,225,45,1,0,0,0,0,1,0,0
1,212.0,9,1,9,1,25,64,1,4,9,1,0,1,1,0,0,4,250.6,1986.0,157000,17,81,0,81,30,1,0,0,0,0,1,0,0
1,0.0,9,1,16,1,25,64,0,0,9,1,1,0,0,0,0,0,172.8,1416.0,125500,41,81,0,81,25,0,0,0,0,1,0,1,0
1,0.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,208.0,2104.0,189000,37,81,0,144,35,0,1,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,16,202.83333333333334,1828.0,173000,37,81,0,81,35,0,0,0,0,0,0,1,0
1,145.0,9,1,16,1,25,25,1,9,16,1,1,1,0,0,0,16,294.0,4166.0,260000,41,81,12800,64,28,0,1,0,0,0,1,0,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,252.57142857142858,1788.0,212000,37,81,0,144,40,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,9,1,0,0,0,0,0,0,182.8,1212.0,148000,37,81,0,144,25,0,0,0,1,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,1,0,1,0,0,0,0,221.875,1775.0,136300,2,81,0,81,30,0,0,0,0,0,0,1,0
1,1.0,9,1,25,1,25,64,1,9,9,0,1,1,1,0,0,0,218.33333333333334,3329.0,190000,45,81,0,81,25,0,0,1,0,0,0,1,0
1,0.0,9,1,9,0,16,64,0,0,9,0,1,0,1,0,0,0,162.7,1627.0,139500,2,4,0,36,25,1,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,220.0,1320.0,162000,2,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,9,1,16,1,25,64,0,0,9,0,0,0,1,0,0,9,280.75,1123.0,100000,2,81,0,81,20,0,1,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,9,1,0,1,0,0,0,0,174.8,1315.0,126500,26,81,0,81,35,0,0,1,0,0,0,1,0
1,172.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,0,9,341.25,4232.0,301000,29,81,0,144,35,0,0,1,0,0,1,0,0
1,0.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,255.14285714285714,2434.0,204750,37,81,0,144,30,0,0,0,1,0,0,1,0
1,0.0,0,0,4,0,9,64,0,0,9,1,0,0,0,0,0,0,173.33333333333334,1040.0,90000,0,81,0,81,20,0,1,0,0,0,0,1,0
1,0.0,9,1,9,1,4,64,0,0,9,1,0,0,1,0,0,0,235.0,2584.0,130000,10,81,0,81,25,0,1,0,0,0,0,1,0
1,300.0,4,1,25,1,25,64,0,0,9,1,0,1,0,0,1,0,252.85714285714286,2614.0,155000,34,81,0,81,25,0,0,0,0,0,1,0,0
1,0.0,9,1,9,1,16,64,1,4,9,1,0,0,0,0,0,0,211.5,2175.0,155000,20,81,0,81,30,0,1,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,9,1,0,0,0,0,0,0,173.16666666666666,1880.0,131500,17,81,0,81,20,0,0,1,0,0,0,1,0
1,164.0,9,1,25,1,25,64,1,16,9,1,0,0,1,0,0,0,217.14285714285714,2326.0,153000,20,81,0,81,36,0,1,0,0,0,1,0,0
1,200.0,9,1,25,1,25,64,1,16,16,1,0,1,0,0,0,0,243.42857142857142,2922.0,306000,37,81,0,144,40,0,0,0,1,0,0,0,1
1,518.0,16,1,25,1,25,64,1,16,25,1,1,1,0,0,0,0,281.0,2709.0,332200,37,81,0,144,45,1,0,0,0,0,1,0,0
1,338.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,235.14285714285714,3159.0,293077,37,81,0,144,40,0,0,0,1,0,0,0,1
1,0.0,9,1,25,1,25,64,0,0,9,1,1,0,0,0,0,4,228.5,1228.0,128000,26,36,0,144,28,1,0,0,0,0,0,1,0
1,0.0,9,1,16,1,16,64,0,0,16,1,0,0,1,0,0,0,323.2,1986.0,152000,5,81,0,144,42,1,0,0,0,0,0,1,0
1,0.0,9,1,9,0,16,64,0,0,9,1,0,0,0,0,0,0,198.66666666666666,1192.0,135000,2,0,0,81,16,0,1,0,0,0,0,1,0
1,0.0,9,0,9,1,25,64,0,0,4,0,0,1,0,0,0,0,276.25,2210.0,117500,2,36,0,81,24,0,0,0,0,1,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,1,0,0,1,0,0,0,216.0,1572.0,127500,10,81,0,81,36,1,0,0,0,0,0,1,0
1,0.0,9,1,16,1,25,64,1,16,16,1,1,0,0,0,0,0,356.7142857142857,4958.0,373000,34,81,0,144,40,0,1,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,9,1,1,0,0,0,0,0,182.0,1450.0,98000,37,0,0,144,54,0,1,0,0,0,0,1,0
1,44.0,9,1,25,1,25,64,0,0,16,1,0,0,0,0,0,0,275.3333333333333,1995.0,203135,37,81,0,81,42,0,0,0,1,0,1,0,0
1,0.0,9,1,25,1,25,64,1,9,16,1,0,1,0,0,0,0,245.14285714285714,1716.0,191000,2,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,0,1,9,1,25,64,0,0,9,1,0,0,1,0,1,4,169.0,1014.0,98000,0,81,0,81,25,0,0,0,0,0,0,1,0
1,0.0,16,1,9,1,25,64,0,0,9,1,1,0,0,0,0,0,240.0,2400.0,179000,37,0,0,81,25,0,0,1,0,0,0,1,0
1,206.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,204.57142857142858,1811.0,245000,37,81,0,144,40,0,0,0,1,0,0,0,1
1,0.0,9,1,25,1,25,16,1,9,16,1,1,1,0,0,0,0,240.0,2951.0,213250,40,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,0,1,9,0,25,64,0,0,9,0,0,0,1,0,0,16,289.6666666666667,869.0,89900,0,36,0,81,24,1,0,0,0,0,0,1,0
1,40.0,9,1,16,1,25,64,1,9,9,1,0,1,0,0,1,0,245.42857142857142,1718.0,185000,2,81,0,81,35,0,0,0,1,0,1,0,0
1,567.0,9,1,9,1,25,64,0,0,9,1,1,0,0,0,0,0,182.0,1404.0,113500,26,81,0,81,36,0,0,0,0,0,1,0,0
1,0.0,9,1,4,0,4,64,0,0,9,0,0,0,1,0,1,0,178.75,715.0,68000,2,36,0,36,9,0,0,0,0,1,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,222.85714285714286,1560.0,201000,2,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,9,1,16,1,25,64,0,0,16,1,0,1,0,0,0,0,252.57142857142858,2168.0,226700,37,81,0,144,35,0,0,0,1,0,0,1,0
1,970.0,9,1,25,1,25,64,1,16,25,1,1,1,0,0,0,0,327.14285714285717,3974.0,500067,37,81,0,225,50,0,1,0,0,0,1,0,0
1,0.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,228.28571428571428,1598.0,201490,2,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,9,1,1,0,0,0,0,0,198.0,1712.0,155000,37,81,0,81,35,0,0,0,1,0,0,1,0
1,124.0,9,1,16,1,25,64,0,0,16,1,0,1,0,0,0,0,235.25,1882.0,145000,37,81,0,144,35,0,0,1,0,0,1,0,0
1,0.0,4,1,25,1,25,64,0,0,9,1,0,0,1,0,0,0,227.0,1362.0,128000,2,36,0,81,48,0,0,0,0,1,0,1,0
1,0.0,9,1,25,1,25,64,1,9,9,1,0,1,0,0,0,0,241.42857142857142,2210.0,187000,37,81,0,81,30,0,0,0,1,0,0,1,0
1,80.0,9,1,16,1,25,64,0,0,9,1,0,1,0,0,0,0,214.4,1619.0,145500,37,81,0,81,30,0,0,0,1,0,1,0,0
1,0.0,9,1,4,0,4,64,0,0,9,0,0,0,1,0,0,0,143.0,572.0,75000,2,81,0,81,24,1,0,0,0,0,0,1,0
1,204.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,220.85714285714286,1566.0,217000,37,81,0,144,35,0,0,0,1,0,1,0,0
1,60.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,0,0,224.33333333333334,1424.0,220000,37,81,0,144,35,0,0,0,1,0,0,0,1
1,288.0,9,1,16,1,25,36,1,9,9,1,1,0,0,0,1,0,223.75,2037.0,165150,10,81,0,81,30,0,0,0,1,0,0,1,0
1,0.0,16,1,9,1,25,64,0,0,9,1,0,0,1,0,0,9,205.2,1966.0,147000,40,36,0,81,36,0,0,1,0,0,0,1,0
1,196.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,0,0,250.66666666666666,2194.0,203000,37,81,0,144,35,0,0,0,1,0,1,0,0
1,0.0,9,1,16,1,25,64,1,16,16,1,0,1,0,0,0,0,283.3333333333333,2718.0,165500,10,81,0,81,25,0,1,0,0,0,0,1,0
1,0.0,9,1,9,0,9,64,0,0,9,0,0,0,1,0,0,0,172.8,905.0,67000,17,0,0,81,9,0,1,0,0,0,0,1,0
1,340.0,9,1,16,1,25,64,1,4,16,1,1,1,0,0,0,1,264.42857142857144,2504.0,187000,25,81,0,81,48,0,0,0,0,1,1,0,0
1,513.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,378.0,2019.0,180000,37,81,0,144,30,1,0,0,0,0,1,0,0
1,0.0,9,1,16,1,25,64,1,16,9,0,1,0,1,0,0,0,162.25,1411.0,146500,17,81,0,81,42,0,0,0,0,1,0,1,0
1,0.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,1,0,239.0,3085.0,270000,37,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,0,0,0,0,0,199.2,1743.0,147000,37,81,0,81,36,0,0,0,0,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,1,1,0,0,0,0,4,244.8,1879.0,132000,34,81,0,81,48,0,1,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,9,1,0,0,1,0,0,0,229.0,1794.0,105000,34,81,0,36,24,0,1,0,0,0,0,1,0
1,0.0,4,1,25,0,25,64,0,0,4,0,0,1,0,0,0,0,190.66666666666666,1926.0,135900,10,0,0,36,30,0,0,0,1,0,0,1,0
1,603.0,9,1,25,1,25,25,1,16,25,1,1,1,0,0,1,0,273.25,4695.0,538000,26,81,0,225,40,0,1,0,0,0,1,0,0
1,0.0,16,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,228.6,1143.0,147000,2,0,0,144,35,0,0,0,1,0,0,1,0
